ORDER DATE,BatchNumber,Category,Style,Color / Type,Size,Seller,Item name,CNY Per,USD Per,Arrived?,Quantity,Quantity Arrived,SKU Main,SKU Specific,SKU Number,Total CNY,Total USD,Notes
8/14/2025,3,Chupa,Sparkle,Red,XL,Phama Tsering Logya,Sparkle Chupas,¥175.00,$24.50,FALSE,2,2,ptlSparkle,ptlSparkleRedXL,,¥350.00,$49.01,
8/14/2025,3,Chupa,Sparkle,Red,L,Phama Tsering Logya,Sparkle Chupas,¥175.00,$24.50,FALSE,2,2,ptlSparkle,ptlSparkleRedL,,¥350.00,$49.01,
8/14/2025,3,Chupa,Sparkle,BrownBlack,XL,Phama Tsering Logya,Sparkle Chupas,¥175.00,$24.50,FALSE,2,2,ptlSparkle,ptlSparkleBrownBlackXL,,¥350.00,$49.01,
8/14/2025,3,Chupa,Sparkle,BrownBlack,L,Phama Tsering Logya,Sparkle Chupas,¥175.00,$24.50,FALSE,3,3,ptlSparkle,ptlSparkleBrownBlackL,,¥525.00,$73.51,
8/14/2025,3,Chupa,Sparkle,BlackGrey,XL,Phama Tsering Logya,Sparkle Chupas,¥175.00,$24.50,FALSE,3,3,ptlSparkle,ptlSparkleBlackGreyXL,,¥525.00,$73.51,
8/14/2025,3,Chupa,Sparkle,BlackGrey,L,Phama Tsering Logya,Sparkle Chupas,¥175.00,$24.50,FALSE,2,2,ptlSparkle,ptlSparkleBlackGreyL,,¥350.00,$49.01,
8/14/2025,3,Wonju,,Black,XXL,Phama Tsering Logya,Metok Wonju,¥50.00,$7.00,FALSE,3,3,ptl,ptlBlackXXL,,¥150.00,$21.00,
8/14/2025,3,Wonju,,Black,XL,Phama Tsering Logya,Metok Wonju,¥50.00,$7.00,FALSE,3,3,ptl,ptlBlackXL,,¥150.00,$21.00,
8/14/2025,3,Wonju,,Black,L,Phama Tsering Logya,Metok Wonju,¥50.00,$7.00,FALSE,2,2,ptl,ptlBlackL,,¥100.00,$14.00,
8/14/2025,3,Wonju,,Pink,XXL,Phama Tsering Logya,Metok Wonju,¥50.00,$7.00,FALSE,3,3,ptl,ptlPinkXXL,,¥150.00,$21.00,
8/14/2025,3,Wonju,,Pink,XL,Phama Tsering Logya,Metok Wonju,¥50.00,$7.00,FALSE,3,3,ptl,ptlPinkXL,,¥150.00,$21.00,
8/14/2025,3,Wonju,,Pink,L,Phama Tsering Logya,Metok Wonju,¥50.00,$7.00,FALSE,2,2,ptl,ptlPinkL,,¥100.00,$14.00,
8/14/2025,3,Chupa,Elegant,GoldBlack,XXL,Phama Tsering Logya,,¥220.00,$30.80,FALSE,2,2,ptlElegant,ptlElegantGoldBlackXXL,,¥440.00,$61.61,
8/14/2025,3,Chupa,Elegant,GoldBlack,XL,Phama Tsering Logya,,¥220.00,$30.80,FALSE,5,5,ptlElegant,ptlElegantGoldBlackXL,,"¥1,100.00",$154.02,
8/14/2025,3,Chupa,Elegant,GoldBlack,L,Phama Tsering Logya,,¥220.00,$30.80,FALSE,2,2,ptlElegant,ptlElegantGoldBlackL,,¥440.00,$61.61,
8/14/2025,3,Chupa,ElegantMen,GoldBlack,XXL,Phama Tsering Logya,,¥220.00,$30.80,FALSE,2,2,ptlElegantMen,ptlElegantMenGoldBlackXXL,,¥440.00,$61.61,
8/14/2025,3,Chupa,ElegantMen,GoldBlack,XL,Phama Tsering Logya,,¥220.00,$30.80,FALSE,5,5,ptlElegantMen,ptlElegantMenGoldBlackXL,,"¥1,100.00",$154.02,
8/14/2025,3,Chupa,ElegantMen,GoldBlack,L,Phama Tsering Logya,,¥220.00,$30.80,FALSE,2,2,ptlElegantMen,ptlElegantMenGoldBlackL,,¥440.00,$61.61,
8/14/2025,3,Chupa,Elegant,BlackGray,XXL,Phama Tsering Logya,,¥220.00,$30.80,FALSE,2,2,ptlElegant,ptlElegantBlackGrayXXL,,¥440.00,$61.61,
8/14/2025,3,Chupa,Elegant,BlackGray,XL,Phama Tsering Logya,,¥220.00,$30.80,FALSE,5,5,ptlElegant,ptlElegantBlackGrayXL,,"¥1,100.00",$154.02,
8/14/2025,3,Chupa,Elegant,BlackGray,L,Phama Tsering Logya,,¥220.00,$30.80,FALSE,2,2,ptlElegant,ptlElegantBlackGrayL,,¥440.00,$61.61,
8/14/2025,3,Chupa,ElegantMen,BlackGray,XXL,Phama Tsering Logya,,¥220.00,$30.80,FALSE,2,2,ptlElegantMen,ptlElegantMenBlackGrayXXL,,¥440.00,$61.61,
8/14/2025,3,Chupa,ElegantMen,BlackGray,XL,Phama Tsering Logya,,¥220.00,$30.80,FALSE,5,5,ptlElegantMen,ptlElegantMenBlackGrayXL,,"¥1,100.00",$154.02,
8/14/2025,3,Chupa,ElegantMen,BlackGray,L,Phama Tsering Logya,,¥220.00,$30.80,FALSE,2,2,ptlElegantMen,ptlElegantMenBlackGrayL,,¥440.00,$61.61,
8/14/2025,3,Chupa,,Burgundy,XL,Bhod Thakchen,Guchen Chupa,¥90.00,$12.60,FALSE,4,4,bt,btBurgundyXL,,¥360.00,$50.41,
8/14/2025,3,Chupa,,Burgundy,L,Bhod Thakchen,Guchen Chupa,¥90.00,$12.60,FALSE,3,3,bt,btBurgundyL,,¥270.00,$37.81,
8/14/2025,3,Chupa,,Orange,XL,Bhod Thakchen,Yangkar Chupa,¥108.00,$15.12,FALSE,2,2,bt,btOrangeXL,,¥216.00,$30.24,
8/14/2025,3,Chupa,,Orange,L,Bhod Thakchen,Yangkar Chupa,¥108.00,$15.12,FALSE,1,1,bt,btOrangeL,,¥108.00,$15.12,
8/14/2025,3,Jewelry,CuteStud,Pearl,N/A,Men You Ping,,¥10.00,$1.40,FALSE,4,4,mypCuteStud,mypCuteStudPearl,,¥40.00,$5.60,
8/14/2025,3,Jewelry,CuteStud,Red,N/A,Men You Ping,,¥10.00,$1.40,FALSE,4,4,mypCuteStud,mypCuteStudRed,,¥40.00,$5.60,
8/14/2025,3,Jewelry,CuteStud,Green,N/A,Men You Ping,,¥10.00,$1.40,FALSE,4,4,mypCuteStud,mypCuteStudGreen,,¥40.00,$5.60,
8/14/2025,3,Jewelry,CuteStud,Blue,N/A,Men You Ping,,¥10.00,$1.40,FALSE,4,4,mypCuteStud,mypCuteStudBlue,,¥40.00,$5.60,
8/14/2025,3,Jewelry,Dangly,Green,N/A,Men You Ping,,¥20.00,$2.80,FALSE,3,3,mypDangly,mypDanglyGreen,,¥60.00,$8.40,
8/14/2025,3,Jewelry,Dangly,Pearl,N/A,Men You Ping,,¥20.00,$2.80,FALSE,3,3,mypDangly,mypDanglyPearl,,¥60.00,$8.40,
8/14/2025,3,Jewelry,Dangly,Red,N/A,Men You Ping,,¥20.00,$2.80,FALSE,3,3,mypDangly,mypDanglyRed,,¥60.00,$8.40,
8/14/2025,3,Jewelry,Dangly,Blue,N/A,Men You Ping,,¥20.00,$2.80,FALSE,3,3,mypDangly,mypDanglyBlue,,¥60.00,$8.40,
8/14/2025,3,Jewelry,SmallBrooch,Red,N/A,Men You Ping,,¥15.00,$2.10,FALSE,5,5,mypSmallBrooch,mypSmallBroochRed,,¥75.00,$10.50,
8/14/2025,3,Jewelry,SmallBrooch,Green,N/A,Men You Ping,,¥15.00,$2.10,FALSE,5,5,mypSmallBrooch,mypSmallBroochGreen,,¥75.00,$10.50,
8/14/2025,3,Jewelry,SmallBrooch,WineRed,N/A,Men You Ping,,¥15.00,$2.10,FALSE,5,5,mypSmallBrooch,mypSmallBroochWineRed,,¥75.00,$10.50,
8/14/2025,3,Jewelry,ChainStud,Pink,N/A,Men You Ping,,¥12.00,$1.68,FALSE,3,3,mypChainStud,mypChainStudPink,,¥36.00,$5.04,
8/14/2025,3,Jewelry,ChainStud,Blue,N/A,Men You Ping,,¥12.00,$1.68,FALSE,5,5,mypChainStud,mypChainStudBlue,,¥60.00,$8.40,
8/14/2025,3,Jewelry,FancyBrooch,Coral,N/A,Men You Ping,,¥20.00,$2.80,FALSE,4,4,mypFancyBrooch,mypFancyBroochCoral,,¥80.00,$11.20,this one too
8/14/2025,3,Jewelry,BroochEar,Coral,N/A,Men You Ping,,¥20.00,$2.80,FALSE,4,4,mypBroochEar,mypBroochEarCoral,,¥80.00,$11.20,^^ * these two were bought as set for 40
